store_name,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,Monthly_Avg,YTD_2025
Par Mar Stores - 181 (North Mantua Rd),29.88,23.61,8.97,8.48,31.63,31.53,17.57,78.38,0.0,0.0,0.0,0.0,19.17,0.0
Par Mar Stores - 183 (Seneca Trail),69.84,110.52,89.56,61.93,55.42,134.21,77.28,140.04,117.89,225.17,306.53,106.4,124.57,755.99
Par Mar Stores - 184 (Jefferson St),90.72,104.05,79.86,128.21,141.4,41.06,60.16,60.94,2.99,90.25,144.03,74.21,84.82,311.48
Par Mar Stores - 185 (East Main St),0.0,16.24,12.76,33.19,0.0,0.0,75.64,7.97,19.12,52.63,6.57,37.01,21.76,115.33
Par Mar Stores - 193 (Weber Rd),0.0,24.91,63.88,26.25,41.81,26.21,0.0,3.98,27.93,59.72,17.05,9.57,25.11,114.27
Par Mar Stores - 203 (Freeport  Rd),114.44,87.49,82.53,95.17,129.12,124.58,164.52,102.97,193.64,208.79,189.65,124.52,134.78,716.6
Par Mar Stores - 204 (Ohio River Rd),0.0,0.0,17.94,48.36,22.95,61.63,47.25,54.95,57.56,0.0,0.0,0.0,25.89,57.56
Par Mar Stores - 206 (North Broadway St),41.66,41.4,16.74,25.6,34.71,28.47,70.6,31.68,140.77,50.52,62.25,57.83,50.19,311.37
Par Mar Stores - 207 (River Rd),16.45,47.88,98.29,71.0,76.91,112.45,109.61,204.15,153.66,40.58,269.51,121.58,110.17,585.33
Par Mar Stores - 214 (Jefferson St),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32,4.36,52.32
Par Mar Stores - 229 (Westvaco Rd),37.68,77.65,52.3,37.28,74.04,217.09,16.42,0.0,5.28,15.68,8.99,34.88,48.11,64.83
Par Mar Stores - 23,60.11,139.18,126.51,80.37,140.06,89.78,9.38,2.58,0.0,9.76,6.98,0.0,55.39,16.74
Par Mar Stores - 230 (Mansfield Ave),6.66,62.26,39.75,56.71,44.47,40.61,8.17,0.0,0.0,5.98,0.0,0.0,22.05,5.98
Par Mar Stores - 231 (Wheeling Ave),4.48,5.37,16.75,0.0,0.0,69.59,18.34,55.42,118.1,202.52,186.24,67.0,61.98,573.86
Par Mar Stores - 235 (West Old Lincoln Way),37.12,0.0,31.24,0.0,63.43,75.2,268.75,180.07,31.4,0.0,0.0,0.0,57.27,31.4
Par Mar Stores - 236 (Wooster Road),121.2,246.34,189.1,241.5,101.28,134.49,136.28,112.55,158.27,219.48,161.4,66.28,157.35,605.43
Par Mar Stores - 238 (Coshocton Ave),114.95,61.46,80.05,19.99,7.68,102.79,46.63,66.45,142.6,39.61,10.47,0.0,57.72,192.68
Par Mar Stores - 25,32.27,100.45,70.41,30.41,129.66,72.71,129.15,83.73,0.0,0.0,0.0,0.0,54.07,0.0
Par Mar Stores - 26,63.85,157.73,137.07,112.1,139.62,234.49,275.7,285.34,346.43,629.35,381.5,391.24,262.87,1748.52
Par Mar Stores - 28 (Oak Street),124.47,127.44,87.13,175.56,163.3,132.27,181.41,221.17,188.24,125.73,123.06,94.38,145.35,531.41
Par Mar Stores - 30 (Allegheny Hwy),30.01,86.4,91.26,22.33,134.64,91.66,73.24,116.05,90.07,69.93,352.48,91.26,104.11,603.74
Par Mar Stores - 31 (McCarty Ln),0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,0.0,0.0,0.0,6.99,1.28,6.99
Par Mar Stores - 32 (Jane Hill Road),15.33,68.09,47.46,109.43,104.09,78.9,16.46,11.06,124.45,108.58,72.25,2.99,63.26,308.27
Par Mar Stores - 35,17.94,42.44,67.79,60.19,72.81,142.17,98.68,191.84,274.42,357.42,379.26,152.71,154.81,1163.81
Par Mar Stores - 36 (8th Avenue),37.59,51.5,68.31,73.42,40.84,76.64,20.04,11.55,200.24,109.98,157.64,17.17,72.08,485.03
Par Mar Stores - 40 (Nye Avenue),121.05,197.32,280.89,204.53,87.56,90.84,32.8,0.0,0.0,0.0,0.0,0.0,84.58,0.0
Par Mar Stores - 44 (State Route 141),0.0,17.75,20.03,41.98,15.99,81.31,17.69,104.53,40.01,60.02,125.08,132.39,54.73,357.5
Par Mar Stores - 47 (East Pike),2.69,16.46,74.57,77.23,122.9,93.4,177.73,223.08,77.24,159.32,207.83,82.97,109.62,527.36
Par Mar Stores - 48 (Greenwood Ave),62.99,90.93,57.9,63.92,58.5,42.95,132.83,191.95,168.52,103.88,18.74,8.47,83.47,299.61
Par Mar Stores - 49,181.51,128.02,129.39,65.33,185.99,141.74,249.27,268.8,335.46,139.23,193.12,34.41,171.02,702.22
Par Mar Stores - 5 (N Main St),6.57,150.26,386.19,82.6,132.21,123.06,44.26,114.27,207.96,121.0,259.94,76.78,142.09,665.68
Par Mar Stores - 55 (Tuscarawas Rd),9.47,0.0,0.0,7.57,0.0,65.76,0.0,0.0,45.2,0.0,0.0,0.0,10.67,45.2
Par Mar Stores - 56 (McKnight Rd),16.94,16.96,44.84,6.67,57.9,73.76,43.2,88.02,38.58,68.14,11.17,0.0,38.85,117.89
Par Mar Stores - 57 (Dinnerbell Rd),0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,19.95,0.0,2.78,19.95
Par Mar Stores - 59 (Shoemaker St),0.0,0.0,0.0,2.99,6.38,8.48,8.08,0.0,0.0,0.0,23.94,0.0,4.16,23.94
Par Mar Stores - 6,103.28,232.34,177.96,23.35,137.93,101.59,228.88,390.33,393.75,309.58,153.93,67.36,193.36,924.62
Par Mar Stores - 62 (5th Ave),0.0,15.54,0.0,10.18,12.95,0.0,0.0,0.0,5.98,21.89,21.33,0.0,7.32,49.2
Par Mar Stores - 63 (Route 422 West),0.0,13.77,0.0,0.0,0.0,0.0,15.64,0.0,18.62,26.9,44.4,6.38,10.48,96.3
Par Mar Stores - 64 (Washington St),0.0,0.0,0.0,0.0,0.0,0.0,2.58,20.56,0.0,0.0,0.0,0.0,1.93,0.0
Par Mar Stores - 65 (State Route 982),35.69,33.03,2.79,28.11,0.0,7.38,0.0,6.57,8.97,22.55,45.44,33.4,18.66,110.36
Par Mar Stores - 66 (State Route 136),0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,26.51,48.47,0.0,7.25,74.98
Par Mar Stores - 69 (Athens Rd),0.0,11.48,3.09,53.74,48.62,9.26,45.64,99.44,64.55,47.84,128.06,74.34,48.84,314.79
Par Mar Stores - 75 (Beulah Road),7.77,32.84,26.81,34.07,9.48,0.0,18.23,28.11,26.8,0.0,0.0,0.0,15.34,26.8
Par Mar Stores - 76 (Kanawha Turnpike),3.99,59.59,0.0,24.5,0.0,14.43,47.4,51.23,212.26,57.0,44.36,89.26,50.34,402.88
Par Mar Stores - 78 (Donner Ave),44.08,21.91,20.13,31.0,34.48,61.91,66.99,36.75,27.2,33.8,80.64,31.12,40.83,172.76
Par Mar Stores - 79 (Highland Avenue),0.0,0.0,5.59,4.78,0.0,2.79,0.0,4.18,12.95,1.99,12.06,0.0,3.7,27.0
Par Mar Stores - 81 (Brodhead Road),5.28,2.49,12.35,28.42,14.36,32.17,11.58,0.0,0.0,43.32,91.76,15.43,21.43,150.51
Par Mar Stores - 83,24.98,54.76,20.97,63.25,34.94,60.53,0.0,45.32,0.0,0.0,0.0,23.72,27.37,23.72
Par Mar Stores - 85 (Pearl Road),23.55,30.89,33.44,27.33,20.15,5.38,19.04,11.35,29.74,0.0,0.0,0.0,16.74,29.74
Par Mar Stores - 86 (West High St),5.99,17.34,26.23,161.79,158.55,36.63,0.0,0.0,0.0,0.0,0.0,0.0,33.88,0.0
Par Mar Stores - 88 (West 7th Ave),47.23,142.83,82.53,3.49,220.01,81.24,138.93,188.3,147.52,123.81,126.18,79.32,115.12,476.83
Par Mar Stores - 89,9.49,30.74,33.68,25.37,10.98,8.48,4.99,0.0,17.43,59.02,59.44,10.47,22.51,146.36
Par Mar Stores - 9 (Washington St),55.01,124.23,63.41,113.61,78.54,95.69,84.2,23.32,56.27,77.43,111.45,91.76,81.24,336.91
Par Mar Stores - 90 (Steubenville Pike),32.99,21.21,30.07,32.67,38.05,110.68,103.66,41.35,170.37,366.28,236.04,80.04,105.28,852.73
Par Mar Stores - 96 (Sissonville Drive),53.67,69.71,75.79,12.65,0.0,0.0,8.97,34.67,29.59,0.0,98.99,8.97,32.75,137.55
Par Mar Stores - 97 (Shadyside Rd),8.99,32.52,9.88,28.35,90.53,85.6,49.33,134.54,170.4,92.04,92.75,46.83,70.15,402.02
Par Mar Stores - 98 (Pearl Rd),0.0,41.07,17.94,37.37,26.27,50.29,25.55,75.74,111.76,38.27,29.52,0.0,37.81,179.55
Paul Convenience Store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.01,30.05,5.84,70.06
Penny Mart - Pennsylvania Ave,66.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0
Pepack Sunoco,0.0,13.83,0.0,19.53,10.11,16.45,11.54,17.8,14.15,28.14,62.59,0.0,16.18,104.88
Pitstop 23,93.66,177.07,127.72,96.97,35.26,0.0,19.78,57.41,148.09,27.0,0.0,20.39,66.95,195.48
Pocomoke Goose Creek,12.39,36.33,171.62,81.31,55.95,179.01,123.38,137.73,182.74,110.08,165.93,44.38,108.4,503.13
Popcorn Market,0.0,7.14,9.96,18.98,15.33,17.07,7.23,47.71,12.64,7.98,5.48,0.0,12.46,26.1
Princess Anne Goose Creek & Subway,20.63,32.22,10.86,0.0,0.0,51.04,81.89,112.92,73.54,111.67,63.59,71.68,52.5,320.48
Quick Stop (Frankford Ave),329.13,833.64,1293.28,890.14,800.7,1010.95,728.86,848.04,1133.62,774.35,586.2,303.71,794.38,2797.88
Quick Track - LaMa #70,282.78,496.23,662.93,867.41,867.19,753.51,574.81,846.29,746.09,641.89,923.03,659.46,693.47,2970.47
Quick Track - LaMa #74,245.11,505.71,245.3,400.87,423.94,446.49,669.61,715.02,796.43,798.37,720.2,139.62,508.89,2454.62
Quick Track - LaMa #76,1290.93,2149.26,3139.44,3366.57,2376.98,2432.97,2375.39,2823.47,3393.17,2433.15,1664.55,818.5,2355.37,8309.37
Quick Track - LaMa #96,58.75,165.92,24.94,52.96,70.13,204.93,88.49,37.46,303.66,155.24,152.66,42.13,113.11,653.69
Quick Track 10,62.82,192.03,146.4,88.28,75.18,41.93,169.44,63.92,117.13,170.63,86.2,0.0,101.16,373.96
Quick Track 100,23.53,33.2,27.21,64.5,66.64,49.72,0.0,27.27,33.17,0.0,20.73,11.96,29.83,65.86
Quick Track 56,85.92,227.74,135.91,182.43,185.38,331.11,201.52,264.51,181.19,95.14,81.25,26.43,166.54,384.01
Quick Track 63,85.0,324.9,424.2,353.62,351.83,419.89,218.94,0.0,0.0,38.67,163.39,89.34,205.81,291.4
Quick Track 64,235.49,259.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.23,0.0
Quick Track 65,219.64,366.11,471.13,443.22,360.49,534.56,586.53,723.59,809.63,345.25,402.47,343.09,467.14,1900.44
Quick Track 66,546.23,1256.52,1192.95,930.7,758.68,1171.22,1557.86,1174.37,794.82,740.72,573.67,265.04,913.56,2374.25
Quick Track 68,445.03,1067.32,1095.63,931.05,882.83,1343.84,1632.97,1890.88,1914.8,178.99,581.93,262.71,1019.0,2938.43
Quick Track 75,108.81,286.31,438.35,470.62,624.08,664.85,682.11,897.16,759.35,660.19,656.01,465.13,559.41,2540.68
Quick Track 78,157.83,422.12,498.29,438.28,491.5,209.41,513.93,892.69,623.41,468.8,757.71,235.03,475.75,2084.95
Quick Track 80,671.94,921.55,860.3,1056.7,1115.31,1260.77,1947.73,1484.9,1269.6,1327.63,968.6,712.22,1133.1,4278.05
Quick Track 82,998.59,2414.37,2649.8,2349.94,1930.21,2793.05,3642.22,2836.53,2456.15,1801.85,1326.51,622.77,2151.83,6207.28
Quick Track 97,0.0,54.38,95.9,24.68,25.6,27.68,134.9,78.57,68.98,57.59,15.06,57.95,53.44,199.58
Quick Track 98,64.43,58.99,0.0,33.65,27.93,10.36,0.0,21.54,2.39,35.87,71.02,35.52,30.14,144.8
Quick Track- LaMa #99,0.0,77.75,102.79,11.27,0.0,75.58,36.08,463.67,277.11,195.49,271.91,86.63,133.19,831.14
Quickmart #2,80.59,79.9,458.07,172.23,103.08,68.7,121.81,64.76,53.54,0.0,0.0,0.0,100.22,53.54
Quickmart #3,632.03,1024.0,699.9,913.66,674.72,406.97,516.25,818.31,512.37,593.35,369.15,195.1,612.98,1669.97
Quickmart #4,422.43,755.79,493.2,842.19,832.57,350.9,662.1,1058.44,1010.7,1426.07,680.67,349.47,740.38,3466.91
Red Roof Market,58.7,189.39,262.5,112.96,116.08,229.6,300.19,261.88,463.25,238.12,314.02,120.3,222.25,1135.69
Riverside Sunoco,0.0,73.15,56.06,131.39,155.27,198.67,180.62,56.4,118.21,96.67,168.41,53.0,107.32,436.29
Rocket #101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.14,134.13,18.69,11.67,21.39,256.63
Rocket #102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.5,5.98
Rocket #103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,21.87,34.13,61.96,0.0,10.29,117.96
Rocket #105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,0.0,1.5,17.98
Rocket #106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11,52.61,26.51,31.1,99.51,19.99,209.73
Rocket #11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,2.69,1.03,12.36
Rocket #110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.95,11.36
Rocket #111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,3.19,1.07,12.86
Rocket #112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.61,42.75,80.45,46.67,31.09,19.21,200.96
Rocket #117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,6.38,22.77,84.49,9.27,11.87,122.91
Rocket #118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,10.77,21.15,3.17,38.0
Rocket #119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,20.64,0.0,0.0,2.18,26.13
Rocket #120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0.0,0.91,10.96
Rocket #124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,21.82,72.1,40.34,10.16,14.69,144.42
Rocket #125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71,33.3,8.87,49.61,0.0,10.54,91.78
Rocket #127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.21,0.0,2.6,31.21
Rocket #128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.27,3.19
Rocket #1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.13,1527.44,900.14,1454.03,317.01,430.73,4198.62
Rocket #132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.68,6.28,0.0,0.0,3.66,43.96
Rocket #133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37,18.64,21.24,17.14,0.0,5.62,57.02
Rocket #134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,0.0,0.0,1.5,17.98
Rocket #135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.45,5.38
Rocket #137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,23.71,18.13,0.0,4.23,50.81
Rocket #14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,48.89,0.0,0.0,4.3,48.89
Rocket #140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,30.61,61.63,39.9,11.98,16.6,144.12
Rocket #142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,1.15,13.75
Rocket #143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.29,3.49
Rocket #1443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.29,856.47,710.69,1395.16,868.46,371.84,3830.78
Rocket #147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.02,7.18,5.18,28.14,16.76,6.69,57.26
Rocket #148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.48,65.29,28.01,32.09,11.76,17.39,137.15
Rocket #149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59,39.36,24.32,165.54,33.5,22.11,262.72
Rocket #150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88,43.44,86.53,109.16,26.83,24.65,265.96
Rocket #151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,2.69,29.6,3.04,36.48
Rocket #152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.25,2.99
Rocket #1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.02,1190.91,205.97,105.79,168.05,170.73,1670.72
Rocket #154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,2.99,0.0,1.21,14.55
Rocket #155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83,22.83,29.58,60.32,10.67,14.27,123.4
Rocket #156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,0.0,1.3,15.65
Rocket #157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.28,0.0,0.0,39.98,0.0,6.1,39.98
Rocket #158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26,28.5,65.58,30.1,13.7,164.44
Rocket #159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,8.08,0.0,1.35,16.16
Rocket #16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29,239.43,312.44,272.52,108.67,83.45,933.06
Rocket #162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,14.25,15.05,12.26,3.81,45.75
Rocket #163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69,16.23,14.74,21.72,18.35,8.64,71.04
Rocket #164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07,122.59,109.54,46.06,39.56,29.15,317.75
Rocket #165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,30.99,0.0,3.2,38.37
Rocket #166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.96,62.02,0.0,42.45,34.71,18.26,139.18
Rocket #167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.78,71.9,129.39,364.12,292.94,78.68,858.35
Rocket #168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.05,58.53,63.99,19.53,34.28,16.11,176.33
Rocket #17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79,150.77,212.09,195.42,161.26,65.61,719.54
Rocket #170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.02,305.57,175.99,290.43,246.39,98.78,1018.38
Rocket #171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.0,2.69,0.0,0.81,9.68
Rocket #172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.36,17.54,18.14,15.96,8.27,8.86,59.91
Rocket #173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08,0.0,1.01,12.08
Rocket #174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,8.07,0.0,0.0,1.04,12.45
Rocket #175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.56,0.0,48.36,2.99,10.91,130.91
Rocket #176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,8.78,8.78,0.0,2.05,17.56
Rocket #177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,3.09,0.0,0.0,1.03,12.36
Rocket #179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,16.44,2.03,24.41
Rocket #18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,0.0,31.81,32.2,7.46,89.46
Rocket #181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11,19.23,68.75,103.84,56.9,22.9,248.72
Rocket #182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,131.66,62.69,53.65,25.73,25.87,273.73
Rocket #183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,13.45,1.34,16.14
Rocket #185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.22,2.69
Rocket #188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,34.9,20.03,41.38,6.78,9.48,103.09
Rocket #189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,18.84,0.0,0.0,1.86,22.33
Rocket #190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.54,118.26,176.94,162.86,99.7,58.27,557.76
Rocket #191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,8.38,0.0,27.45,4.71,56.5
Rocket #193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,1.69,7.18,1.1,13.16
Rocket #194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,2.99,11.37,0.0,3.69,44.31
Rocket #1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.14,158.32,132.94,174.7,107.64,52.89,573.6
Rocket #1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,192.21,219.95,295.26,89.13,66.94,796.55
Rocket #1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.65,123.9,190.65,21.13,0.0,40.44,335.68
Rocket #20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,13.86,0.0,1.6,19.24
Rocket #200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,26.04,8.38,43.3,6.7,80.41
Rocket #201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,8.97,0.0,7.99,3.04,36.49
Rocket #203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.98,0.0,25.74,0.0,0.0,3.64,25.74
Rocket #204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.19,31.9,0.0,42.09,96.22,17.87,170.21
Rocket #205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.21,26.0,126.82,20.33,127.28,30.05,300.43
Rocket #206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.15,337.92,201.5,250.0,75.88,79.79,865.3
Rocket #208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32,43.19,15.37,7.99,7.99,95.87
Rocket #209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,21.13,2.79,8.37,12.06,4.34,44.35
Rocket #21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.54,182.4,169.91,233.23,52.84,64.24,638.38
Rocket #210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0.0,1.74,20.84
Rocket #211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0.0,0.0,0.0,1.26,15.16
Rocket #212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,34.11,33.41,300.45,34.61,35.03,402.58
Rocket #213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,0.0,21.23,46.75,6.7,80.44
Rocket #214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.0,7.76,0.0,2.41,28.88
Rocket #215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,49.73,3.59,46.65,11.06,10.29,111.03
Rocket #216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84,76.69,10.56,45.62,18.23,218.71
Rocket #217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,60.18,5.51,66.15
Rocket #218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.91,169.54,164.04,330.93,192.4,89.4,856.91
Rocket #219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.92,416.69,498.62,362.58,171.34,155.26,1449.23
Rocket #220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,0.0,0.0,26.5,0.0,4.07,26.5
Rocket #221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.98,96.8,69.07,98.07,29.78,27.47,293.72
Rocket #223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.49,124.94,62.5,200.46,96.68,48.59,484.58
Rocket #224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,16.55,67.2,18.23,0.0,11.26,101.98
Rocket #225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,14.56,0.0,0.0,2.06,14.56
Rocket #226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,21.15,13.05,49.1,52.72,11.85,136.02
Rocket #227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87,0.0,0.0,0.0,0.82,9.87
Rocket #228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,9.87,0.0,1.62,19.44
Rocket #229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.84,65.16,115.41,179.76,85.22,57.12,445.55
Rocket #23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,2.59,0.0,0.0,1.15,2.59
Rocket #230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29,155.07,48.34,114.43,8.08,31.77,325.92
Rocket #231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,35.48,34.41,0.0,6.16,73.97
Rocket #232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,5.38,0.0,12.86,0.0,2.53,18.24
Rocket #233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,6.78,77.86,115.04,97.24,25.44,296.92
Rocket #234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.95,282.33,623.94,887.69,121.61,166.96,1915.57
Rocket #235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.52,134.44,32.89,30.31,64.03,31.1,261.67
Rocket #236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09,8.77,9.37,36.57,4.78,8.13,59.49
Rocket #237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32,18.76,30.09,0.0,0.0,5.93,48.85
Rocket #238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,39.0,0.0,18.86,5.71,68.52
Rocket #239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,67.56,60.12,29.1,12.86,15.39,169.64
Rocket #24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53,7.67,34.59,0.0,0.0,5.07,42.26
Rocket #240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.24,2.89
Rocket #241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,0.0,0.0,0.0,1.5,18.04
Rocket #247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,70.32,74.91,94.03,84.42,28.15,323.68
